id,url,school_link,school_number,student_number,sex,div_point,div,grades,school_name,school_tats
"1548665938-2386","https://matokeo.necta.go.tz/csee/csee.htm","S2879 KIDETE","https://matokeo.necta.go.tz/csee/results/s2879.htm","S2879/0001","F","31","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S2879 KIDETE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 4;  DIV-IV = 58;  DIV-0 = 22"
"1548662947-1726","https://matokeo.necta.go.tz/csee/csee.htm","S3547 HASANGA","https://matokeo.necta.go.tz/csee/results/s3547.htm","S3547/0001","M","15","I","CIV - 'C'   HIST - 'B'   GEO - 'C'   KISW - 'B'   ENGL - 'B'   LIT ENG - 'C'   PHY - 'C'   CHEM - 'B'   BIO - 'A'   B/MATH - 'C'","S3547 HASANGA SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 15;  DIV-III = 30;  DIV-IV = 20;  DIV-0 = 0"
"1548673355-4088","https://matokeo.necta.go.tz/csee/csee.htm","S1063 MULBADAW","https://matokeo.necta.go.tz/csee/results/s1063.htm","S1063/0001","F","21","II","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   PHY - 'D'   CHEM - 'C'   BIO - 'C'   B/MATH - 'D'","S1063 MULBADAW SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 19;  DIV-III = 27;  DIV-IV = 58;  DIV-0 = 14"
"1548675552-4535","https://matokeo.necta.go.tz/csee/csee.htm","S0547 MAZWI","https://matokeo.necta.go.tz/csee/results/s0547.htm","S0547/0001","F","24","III","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   BIO - 'D'   B/MATH - 'F'","S0547 MAZWI SECONDARY SCHOOL","DIV-I = 5;  DIV-II = 31;  DIV-III = 40;  DIV-IV = 111;  DIV-0 = 39"
"1548662015-1520","https://matokeo.necta.go.tz/csee/csee.htm","S3771 MHAMA","https://matokeo.necta.go.tz/csee/results/s3771.htm","S3771/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S3771 MHAMA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 12;  DIV-IV = 30;  DIV-0 = 13"
"1548657187-298","https://matokeo.necta.go.tz/csee/csee.htm","S5152 MTAPENDA","https://matokeo.necta.go.tz/csee/results/s5152.htm","S5152/0001","F","31","IV","CIV - 'F'   HIST - 'D'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S5152 MTAPENDA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 5;  DIV-IV = 17;  DIV-0 = 9"
"1548676719-4781","https://matokeo.necta.go.tz/csee/csee.htm","S0232 HEKIMA","https://matokeo.necta.go.tz/csee/results/s0232.htm","S0232/0001","F","25","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   B/KNOWL - 'D'   KISW - 'C'   ENGL - 'C'   BIO - 'D'   B/MATH - 'F'   FOOD - 'C'","S0232 HEKIMA SECONDARY SCHOOL","DIV-I = 19;  DIV-II = 55;  DIV-III = 6;  DIV-IV = 0;  DIV-0 = 0"
"1548665285-2230","https://matokeo.necta.go.tz/csee/csee.htm","S3035 IBINZA","https://matokeo.necta.go.tz/csee/results/s3035.htm","S3035/0001","F","19","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'C'   LIT ENG - 'C'   PHY - 'D'   CHEM - 'C'   BIO - 'B'   B/MATH - 'D'","S3035 IBINZA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 11;  DIV-III = 20;  DIV-IV = 48;  DIV-0 = 11"
"1548667671-2773","https://matokeo.necta.go.tz/csee/csee.htm","S2473 ITETE","https://matokeo.necta.go.tz/csee/results/s2473.htm","S2473/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S2473 ITETE SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 4;  DIV-III = 10;  DIV-IV = 44;  DIV-0 = 26"
"1548660578-1021","https://matokeo.necta.go.tz/csee/csee.htm","S4312 MRAOKERYO","https://matokeo.necta.go.tz/csee/results/s4312.htm","S4312/0001","F","26","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   PHY - 'D'   CHEM - 'D'   BIO - 'D'   B/MATH - 'D'","S4312 MRAOKERYO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 7;  DIV-IV = 29;  DIV-0 = 12"
"1548657236-311","https://matokeo.necta.go.tz/csee/csee.htm","S5134 KIMANGE","https://matokeo.necta.go.tz/csee/results/s5134.htm","S5134/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S5134 KIMANGE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 5;  DIV-IV = 29;  DIV-0 = 15"
"1548678750-5488","https://matokeo.necta.go.tz/csee/csee.htm","P1219 FUKUCHANI  CENTRE","https://matokeo.necta.go.tz/csee/results/p1219.htm","P1219/0001","F","33","IV","CIV - 'F'   GEO - 'F'   E/D/KIISLAMU - 'F'   KISW - 'C'   ENGL - 'F'   CHEM - 'F'   BIO - 'F'","P1219 FUKUCHANI SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 4;  DIV-0 = 3"
"1548676415-4707","https://matokeo.necta.go.tz/csee/csee.htm","S0323 LAKE","https://matokeo.necta.go.tz/csee/results/s0323.htm","S0323/0001","F","21","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'C'   ENGL - 'B'   BIO - 'C'   B/MATH - 'D'","S0323 LAKE SECONDARY SCHOOL","DIV-I = 14;  DIV-II = 29;  DIV-III = 22;  DIV-IV = 7;  DIV-0 = 0"
"1548661143-1208","https://matokeo.necta.go.tz/csee/csee.htm","S4104 LORD BADEN POWELL MEMORIAL","https://matokeo.necta.go.tz/csee/results/s4104.htm","S4104/0001","F","*E","*E","---","S4104 LORD BADEN POWELL MEMORIAL SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 0;  DIV-0 = 0"
"1548670563-3452","https://matokeo.necta.go.tz/csee/csee.htm","S1758 MGOMBA DAY","https://matokeo.necta.go.tz/csee/results/s1758.htm","S1758/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   E/D/KIISLAMU - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S1758 MGOMBA DAY SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 6;  DIV-IV = 65;  DIV-0 = 83"
"1548674893-4408","https://matokeo.necta.go.tz/csee/csee.htm","S0698 ECKERNFORDE","https://matokeo.necta.go.tz/csee/results/s0698.htm","S0698/0001","F","32","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S0698 ECKERNFORDE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 7;  DIV-IV = 25;  DIV-0 = 9"
"1548657820-432","https://matokeo.necta.go.tz/csee/csee.htm","S4998 UMOJA UZINI","https://matokeo.necta.go.tz/csee/results/s4998.htm","S4998/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   E/D/KIISLAMU - 'D'   KISW - 'F'   ENGL - 'F'   ARABIC LANGUAGE - 'F'   BIO - 'F'   B/MATH - 'F'","S4998 UMOJA UZINI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 6;  DIV-IV = 55;  DIV-0 = 44"
"1548671441-3651","https://matokeo.necta.go.tz/csee/csee.htm","S1545 RAHALEO","https://matokeo.necta.go.tz/csee/results/s1545.htm","S1545/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'D'   BIO - 'D'   B/MATH - 'F'","S1545 RAHALEO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 10;  DIV-III = 12;  DIV-IV = 60;  DIV-0 = 9"
"1548670379-3412","https://matokeo.necta.go.tz/csee/csee.htm","S1799 KIBUTUKA","https://matokeo.necta.go.tz/csee/results/s1799.htm","S1799/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S1799 KIBUTUKA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 3;  DIV-IV = 7;  DIV-0 = 9"
"1548662361-1599","https://matokeo.necta.go.tz/csee/csee.htm","S3684 MANCHIRA","https://matokeo.necta.go.tz/csee/results/s3684.htm","S3684/0001","F","30","IV","CIV - 'F'   HIST - 'D'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   BIO - 'D'   B/MATH - 'F'","S3684 MANCHIRA SECONDARY SCHOOL","DIV-I = 3;  DIV-II = 8;  DIV-III = 3;  DIV-IV = 29;  DIV-0 = 10"
"1548662456-1620","https://matokeo.necta.go.tz/csee/csee.htm","S3660 IHALIMBA","https://matokeo.necta.go.tz/csee/results/s3660.htm","S3660/0001","F","25","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'C'   B/MATH - 'F'","S3660 IHALIMBA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 10;  DIV-IV = 45;  DIV-0 = 13"
"1548677083-4866","https://matokeo.necta.go.tz/csee/csee.htm","S0110 ILBORU","https://matokeo.necta.go.tz/csee/results/s0110.htm","S0110/0001","M","16","I","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'A'   ENGL - 'C'   PHY - 'C'   CHEM - 'B'   BIO - 'A'   B/MATH - 'C'","S0110 ILBORU SECONDARY SCHOOL","DIV-I = 99;  DIV-II = 26;  DIV-III = 10;  DIV-IV = 1;  DIV-0 = 0"
"1548663135-1763","https://matokeo.necta.go.tz/csee/csee.htm","S3508 LWAMGASA","https://matokeo.necta.go.tz/csee/results/s3508.htm","S3508/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S3508 LWAMGASA SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 6;  DIV-III = 13;  DIV-IV = 41;  DIV-0 = 44"
"1548677857-5114","https://matokeo.necta.go.tz/csee/csee.htm","P3634 MUGUMU  CENTRE","https://matokeo.necta.go.tz/csee/results/p3634.htm","P3634/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'   COMM - 'F'   B/KEEPING - 'F'","P3634 MUGUMU SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 23;  DIV-0 = 15"
"1548678144-5235","https://matokeo.necta.go.tz/csee/csee.htm","P2352 MKUTI  CENTRE","https://matokeo.necta.go.tz/csee/results/p2352.htm","P2352/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","P2352 MKUTI SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 8;  DIV-0 = 7"
"1548658556-577","https://matokeo.necta.go.tz/csee/csee.htm","S4837 NKANGA","https://matokeo.necta.go.tz/csee/results/s4837.htm","S4837/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S4837 NKANGA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 11;  DIV-IV = 23;  DIV-0 = 8"
"1548664857-2140","https://matokeo.necta.go.tz/csee/csee.htm","S3128 LINDA","https://matokeo.necta.go.tz/csee/results/s3128.htm","S3128/0001","F","29","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S3128 LINDA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 3;  DIV-IV = 13;  DIV-0 = 11"
"1548660506-1005","https://matokeo.necta.go.tz/csee/csee.htm","S4328 NYANGA","https://matokeo.necta.go.tz/csee/results/s4328.htm","S4328/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'C'   LIT ENG - 'F'   BIO - 'D'   B/MATH - 'F'","S4328 NYANGA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 2;  DIV-IV = 9;  DIV-0 = 5"
"1548670692-3478","https://matokeo.necta.go.tz/csee/csee.htm","S1732 MBALAMAZIWA","https://matokeo.necta.go.tz/csee/results/s1732.htm","S1732/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S1732 MBALAMAZIWA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 11;  DIV-IV = 34;  DIV-0 = 11"
"1548660702-1052","https://matokeo.necta.go.tz/csee/csee.htm","S4276 ILELA","https://matokeo.necta.go.tz/csee/results/s4276.htm","S4276/0001","F","31","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   BIO - 'D'   B/MATH - 'F'","S4276 ILELA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 9;  DIV-III = 7;  DIV-IV = 29;  DIV-0 = 6"
"1548669071-3101","https://matokeo.necta.go.tz/csee/csee.htm","S2131 JANGALO","https://matokeo.necta.go.tz/csee/results/s2131.htm","S2131/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S2131 JANGALO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 4;  DIV-IV = 15;  DIV-0 = 6"
"1548660015-899","https://matokeo.necta.go.tz/csee/csee.htm","S4454 NANKANGA","https://matokeo.necta.go.tz/csee/results/s4454.htm","S4454/0001","F","26","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S4454 NANKANGA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 6;  DIV-IV = 14;  DIV-0 = 0"
"1548677831-5103","https://matokeo.necta.go.tz/csee/csee.htm","P3700 KASINGIRIMA  CENTRE","https://matokeo.necta.go.tz/csee/results/p3700.htm","P3700/0001","F","-","IV","GEO - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'","P3700 KASINGIRIMA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 2;  DIV-0 = 0"
"1548663453-1833","https://matokeo.necta.go.tz/csee/csee.htm","S3438 MASUKULU","https://matokeo.necta.go.tz/csee/results/s3438.htm","S3438/0001","F","-","ABS","CIV - 'X'   HIST - 'X'   GEO - 'X'   KISW - 'X'   ENGL - 'X'   BIO - 'X'   B/MATH - 'X'","S3438 MASUKULU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 8;  DIV-IV = 23;  DIV-0 = 3"
"1548674080-4242","https://matokeo.necta.go.tz/csee/csee.htm","S0881 MANGA","https://matokeo.necta.go.tz/csee/results/s0881.htm","S0881/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S0881 MANGA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 6;  DIV-III = 7;  DIV-IV = 50;  DIV-0 = 24"
"1548676715-4780","https://matokeo.necta.go.tz/csee/csee.htm","S0233 ST. MARY'S MAZINDE JUU","https://matokeo.necta.go.tz/csee/results/s0233.htm","S0233/0001","F","16","I","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'A'   LIT ENG - 'C'   BIO - 'B'   B/MATH - 'D'   FOOD - 'B'","S0233 ST. MARY'S MAZINDE JUU SECONDARY SCHOOL","DIV-I = 93;  DIV-II = 23;  DIV-III = 3;  DIV-IV = 0;  DIV-0 = 0"
"1548670425-3423","https://matokeo.necta.go.tz/csee/csee.htm","S1788 CHIGUNGA","https://matokeo.necta.go.tz/csee/results/s1788.htm","S1788/0001","F","31","IV","CIV - 'F'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S1788 CHIGUNGA SECONDARY SCHOOL","DIV-I = 4;  DIV-II = 6;  DIV-III = 4;  DIV-IV = 28;  DIV-0 = 25"
"1548663497-1844","https://matokeo.necta.go.tz/csee/csee.htm","S3427 MWAPACHU","https://matokeo.necta.go.tz/csee/results/s3427.htm","S3427/0001","F","30","IV","CIV - 'F'   HIST - 'D'   GEO - 'F'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S3427 MWAPACHU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 5;  DIV-III = 15;  DIV-IV = 96;  DIV-0 = 35"
"1548674089-4244","https://matokeo.necta.go.tz/csee/csee.htm","S0879 KATURU","https://matokeo.necta.go.tz/csee/results/s0879.htm","S0879/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S0879 KATURU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 13;  DIV-IV = 43;  DIV-0 = 20"
"1548657662-398","https://matokeo.necta.go.tz/csee/csee.htm","S5035 MAVUNO GIRLS","https://matokeo.necta.go.tz/csee/results/s5035.htm","S5035/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   B/KNOWL - 'C'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S5035 MAVUNO GIRLS SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 16;  DIV-III = 23;  DIV-IV = 11;  DIV-0 = 0"
"1548667889-2824","https://matokeo.necta.go.tz/csee/csee.htm","S2418 SHENGEJUU","https://matokeo.necta.go.tz/csee/results/s2418.htm","S2418/0001","F","27","IV","CIV - 'F'   GEO - 'D'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'F'   ARABIC LANGUAGE - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S2418 SHENGEJUU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 6;  DIV-IV = 33;  DIV-0 = 27"
"1548676537-4733","https://matokeo.necta.go.tz/csee/csee.htm","S0285 ST THERESIA GIRLS","https://matokeo.necta.go.tz/csee/results/s0285.htm","S0285/0001","F","20","II","CIV - 'C'   HIST - 'C'   GEO - 'D'   B/KNOWL - 'C'   KISW - 'B'   ENGL - 'B'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'D'","S0285 ST THERESIA GIRLS SECONDARY SCHOOL","DIV-I = 11;  DIV-II = 39;  DIV-III = 40;  DIV-IV = 20;  DIV-0 = 0"
"1548672269-3848","https://matokeo.necta.go.tz/csee/csee.htm","S1325 IGWACHANYA","https://matokeo.necta.go.tz/csee/results/s1325.htm","S1325/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S1325 IGWACHANYA SECONDARY SCHOOL","DIV-I = 5;  DIV-II = 7;  DIV-III = 28;  DIV-IV = 43;  DIV-0 = 9"
"1548669839-3293","https://matokeo.necta.go.tz/csee/csee.htm","S1933 NYASATO","https://matokeo.necta.go.tz/csee/results/s1933.htm","S1933/0001","F","31","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S1933 NYASATO   SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 10;  DIV-IV = 32;  DIV-0 = 8"
"1548678754-5490","https://matokeo.necta.go.tz/csee/csee.htm","P1204 UYOLE  CENTRE","https://matokeo.necta.go.tz/csee/results/p1204.htm","P1204/0001","F","29","IV","CIV - 'F'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","P1204 UYOLE SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 2;  DIV-IV = 17;  DIV-0 = 4"
"1548679134-5647","https://matokeo.necta.go.tz/csee/csee.htm","P0769 MALAGARASI  CENTRE","https://matokeo.necta.go.tz/csee/results/p0769.htm","P0769/0001","F","29","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","P0769 MALAGARASI SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 3;  DIV-IV = 36;  DIV-0 = 8"
"1548660600-1028","https://matokeo.necta.go.tz/csee/csee.htm","S4305 MKWAJA","https://matokeo.necta.go.tz/csee/results/s4305.htm","S4305/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S4305 MKWAJA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 1;  DIV-IV = 9;  DIV-0 = 12"
"1548664037-1975","https://matokeo.necta.go.tz/csee/csee.htm","S3295 KASHENYE","https://matokeo.necta.go.tz/csee/results/s3295.htm","S3295/0001","F","21","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S3295 KASHENYE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 8;  DIV-IV = 25;  DIV-0 = 9"
"1548677075-4865","https://matokeo.necta.go.tz/csee/csee.htm","S0111 ITAGA SEMINARY","https://matokeo.necta.go.tz/csee/results/s0111.htm","S0111/0001","M","19","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   B/KNOWL - 'C'   KISW - 'C'   ENGL - 'C'   PHY - 'C'   CHEM - 'B'   BIO - 'B'   B/MATH - 'D'","S0111 ITAGA SEMINARY","DIV-I = 11;  DIV-II = 25;  DIV-III = 11;  DIV-IV = 1;  DIV-0 = 0"
"1548674118-4251","https://matokeo.necta.go.tz/csee/csee.htm","S0871 KABALE","https://matokeo.necta.go.tz/csee/results/s0871.htm","S0871/0001","F","21","II","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   LIT ENG - 'C'   CHEM - 'F'   BIO - 'C'   B/MATH - 'F'","S0871 KABALE SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 8;  DIV-III = 16;  DIV-IV = 59;  DIV-0 = 29"
"1548674686-4365","https://matokeo.necta.go.tz/csee/csee.htm","S0745 TEMBELA","https://matokeo.necta.go.tz/csee/results/s0745.htm","S0745/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   AGRI - 'F'   B/MATH - 'F'","S0745 TEMBELA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 6;  DIV-IV = 23;  DIV-0 = 0"
"1548677540-4998","https://matokeo.necta.go.tz/csee/csee.htm","P4481 MLABANI  CENTRE","https://matokeo.necta.go.tz/csee/results/p4481.htm","P4481/0001","F","-","IV","CIV - 'F'   HIST - 'D'   GEO - 'D'   ENGL - 'D'","P4481 MLABANI SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 1;  DIV-III = 2;  DIV-IV = 11;  DIV-0 = 4"
"1548668522-2972","https://matokeo.necta.go.tz/csee/csee.htm","S2260 MASAKTA","https://matokeo.necta.go.tz/csee/results/s2260.htm","S2260/0001","F","19","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'B'   PHY - 'D'   CHEM - 'C'   BIO - 'C'   B/MATH - 'D'","S2260 MASAKTA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 6;  DIV-III = 1;  DIV-IV = 14;  DIV-0 = 1"
"1548656532-115","https://matokeo.necta.go.tz/csee/csee.htm","S5363 KIZAGILA","https://matokeo.necta.go.tz/csee/results/s5363.htm","S5363/0001","F","31","IV","CIV - 'F'   HIST - 'F'   GEO - 'D'   KISW - 'D'   ENGL - 'D'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S5363 KIZAGILA  SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 2;  DIV-IV = 13;  DIV-0 = 6"
"1548669662-3255","https://matokeo.necta.go.tz/csee/csee.htm","S1974 PARAKUYO","https://matokeo.necta.go.tz/csee/results/s1974.htm","S1974/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'D'   KISW - 'D'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S1974 PARAKUYO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 12;  DIV-IV = 30;  DIV-0 = 9"
"1548665775-2347","https://matokeo.necta.go.tz/csee/csee.htm","S2918 ARRITSAAYO","https://matokeo.necta.go.tz/csee/results/s2918.htm","S2918/0001","F","20","II","CIV - 'C'   HIST - 'D'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   PHY - 'D'   CHEM - 'C'   BIO - 'B'   AGRI - 'F'   B/MATH - 'C'","S2918 ARRITSAAYO SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 3;  DIV-III = 10;  DIV-IV = 33;  DIV-0 = 9"
"1548665882-2373","https://matokeo.necta.go.tz/csee/csee.htm","S2892 HAZINA","https://matokeo.necta.go.tz/csee/results/s2892.htm","S2892/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S2892 HAZINA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 8;  DIV-III = 23;  DIV-IV = 51;  DIV-0 = 49"
